reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
03;2021-03-18-2021-03-24;0;54;37;10;18.5;31;57.4;5;9.3;8;14.8
03;2021-03-19-2021-03-25;0;58;36.7;8;13.8;33;56.9;12;20.7;5;8.6
03;2021-03-20-2021-03-26;0;67;42.4;10;14.9;42;62.7;11;16.4;4;6
03;2021-03-21-2021-03-27;0;80;43.2;12;15;51;63.7;12;15;5;6.2
03;2021-03-22-2021-03-28;0;80;42.3;12;15;51;63.7;12;15;5;6.2
03;2021-03-23-2021-03-29;0;87;41.2;16;18.4;53;60.9;13;14.9;5;5.7
03;2021-03-24-2021-03-30;0;90;39;15;16.7;57;63.3;13;14.4;5;5.6
03;2021-03-25-2021-03-31;0;82;33.9;13;15.9;53;64.6;12;14.6;4;4.9
03;2021-03-26-2021-04-01;0;82;33.1;16;19.5;56;68.3;6;7.3;4;4.9
03;2021-03-27-2021-04-02;0;80;30.4;17;21.2;54;67.5;6;7.5;3;3.8
03;2021-03-28-2021-04-03;0;73;26.9;15;20.5;51;69.9;5;6.8;2;2.7
03;2021-03-29-2021-04-04;0;73;26.7;15;20.5;51;69.9;5;6.8;2;2.7
03;2021-03-30-2021-04-05;0;51;21.7;9;17.6;39;76.5;3;5.9;0;0
03;2021-03-31-2021-04-06;0;71;22;9;12.7;57;80.3;3;4.2;2;2.8
03;2021-04-01-2021-04-07;0;81;21.7;12;14.8;64;79;2;2.5;3;3.7
03;2021-04-02-2021-04-08;0;98;23;10;10.2;83;84.7;1;1;4;4.1
03;2021-04-03-2021-04-09;0;104;22.5;14;13.5;85;81.7;0;0;5;4.8
03;2021-04-04-2021-04-10;0;110;23.2;18;16.4;87;79.1;0;0;5;4.5
03;2021-04-05-2021-04-11;0;110;23.3;18;16.4;87;79.1;0;0;5;4.5
03;2021-04-06-2021-04-12;0;136;23.7;21;15.4;110;80.9;0;0;5;3.7
03;2021-04-07-2021-04-13;0;135;24.3;23;17;106;78.5;2;1.5;4;3
03;2021-04-08-2021-04-14;0;131;23.2;24;18.3;102;77.9;2;1.5;3;2.3
03;2021-04-09-2021-04-15;0;129;22.1;26;20.2;96;74.4;3;2.3;4;3.1
03;2021-04-10-2021-04-16;0;131;21.2;21;16;104;79.4;3;2.3;3;2.3
03;2021-04-11-2021-04-17;0;137;22.1;20;14.6;111;81;3;2.2;3;2.2
03;2021-04-12-2021-04-18;0;141;22.6;20;14.2;114;80.9;4;2.8;3;2.1
03;2021-04-13-2021-04-19;0;149;21.2;20;13.4;122;81.9;4;2.7;3;2
03;2021-04-14-2021-04-20;0;146;19.8;20;13.7;122;83.6;2;1.4;2;1.4
03;2021-04-15-2021-04-21;0;149;19.2;18;12.1;127;85.2;2;1.3;2;1.3
03;2021-04-16-2021-04-22;0;169;20.9;23;13.6;144;85.2;2;1.2;0;0
03;2021-04-17-2021-04-23;0;163;20.4;22;13.5;139;85.3;2;1.2;0;0
03;2021-04-18-2021-04-24;0;153;19.2;23;15;128;83.7;2;1.3;0;0
03;2021-04-19-2021-04-25;0;150;18.7;23;15.3;125;83.3;2;1.3;0;0
03;2021-04-20-2021-04-26;0;134;17.4;26;19.4;104;77.6;4;3;0;0
03;2021-04-21-2021-04-27;0;131;16.6;27;20.6;97;74;7;5.3;0;0
03;2021-04-22-2021-04-28;0;123;16;25;20.3;90;73.2;8;6.5;0;0
03;2021-04-23-2021-04-29;0;102;13.1;18;17.6;77;75.5;7;6.9;0;0
03;2021-04-24-2021-04-30;0;98;11.9;19;19.4;72;73.5;7;7.1;0;0
03;2021-04-25-2021-05-01;0;88;11.1;15;17;66;75;7;8;0;0
03;2021-04-26-2021-05-02;0;87;11;15;17.2;66;75.9;6;6.9;0;0
03;2021-04-27-2021-05-03;0;113;12.7;13;11.5;96;85;4;3.5;0;0
03;2021-04-28-2021-05-04;0;127;14;17;13.4;108;85;2;1.6;0;0
03;2021-04-29-2021-05-05;0;138;14.5;19;13.8;118;85.5;1;0.7;0;0
03;2021-04-30-2021-05-06;0;143;15;19;13.3;119;83.2;4;2.8;1;0.7
03;2021-05-01-2021-05-07;0;170;16.7;20;11.8;144;84.7;5;2.9;1;0.6
03;2021-05-02-2021-05-08;0;179;17.4;21;11.7;151;84.4;6;3.4;1;0.6
03;2021-05-03-2021-05-09;0;181;17.5;21;11.6;152;84;7;3.9;1;0.6
03;2021-05-04-2021-05-10;0;182;16.3;18;9.9;156;85.7;7;3.8;1;0.5
03;2021-05-05-2021-05-11;0;202;16.5;14;6.9;181;89.6;6;3;1;0.5
03;2021-05-06-2021-05-12;0;211;16.1;12;5.7;192;91;6;2.8;1;0.5
03;2021-05-07-2021-05-13;0;193;16.2;13;6.7;177;91.7;3;1.6;0;0
03;2021-05-08-2021-05-14;0;190;14.9;10;5.3;177;93.2;3;1.6;0;0
03;2021-05-09-2021-05-15;0;209;15.5;12;5.7;194;92.8;3;1.4;0;0
03;2021-05-10-2021-05-16;0;208;15.3;12;5.8;194;93.3;2;1;0;0
03;2021-05-11-2021-05-17;0;218;15.5;13;6;202;92.7;3;1.4;0;0
03;2021-05-12-2021-05-18;0;209;14.8;17;8.1;189;90.4;3;1.4;0;0
03;2021-05-13-2021-05-19;0;196;14.2;18;9.2;173;88.3;3;1.5;2;1
03;2021-05-14-2021-05-20;0;213;13.6;19;8.9;189;88.7;3;1.4;2;0.9
03;2021-05-15-2021-05-21;0;210;14.2;24;11.4;181;86.2;3;1.4;2;1
03;2021-05-16-2021-05-22;0;214;14.5;28;13.1;182;85;2;0.9;2;0.9
03;2021-05-17-2021-05-23;0;213;14.5;28;13.1;181;85;2;0.9;2;0.9
03;2021-05-18-2021-05-24;0;192;16.2;32;16.7;157;81.8;1;0.5;2;1
03;2021-05-19-2021-05-25;0;209;17.6;37;17.7;166;79.4;4;1.9;2;1
03;2021-05-20-2021-05-26;0;237;19.3;37;15.6;195;82.3;5;2.1;0;0
03;2021-05-21-2021-05-27;0;243;20.5;40;16.5;197;81.1;6;2.5;0;0
03;2021-05-22-2021-05-28;0;215;17.8;36;16.7;173;80.5;6;2.8;0;0
03;2021-05-23-2021-05-29;0;183;15.7;29;15.8;148;80.9;6;3.3;0;0
03;2021-05-24-2021-05-30;0;183;15.7;29;15.8;148;80.9;6;3.3;0;0
04;2021-02-12-2021-02-18;09;16;31.4;0;0;6;37.5;0;0;10;62.5
04;2021-02-12-2021-02-18;19;32;21.8;0;0;15;46.9;0;0;17;53.1
04;2021-02-12-2021-02-18;29;20;14;0;0;10;50;0;0;10;50
04;2021-02-12-2021-02-18;39;40;23.7;2;5;19;47.5;2;5;17;42.5
04;2021-02-12-2021-02-18;49;46;26.9;2;4.3;19;41.3;2;4.3;23;50
04;2021-02-12-2021-02-18;59;34;29.1;2;5.9;14;41.2;1;2.9;17;50
04;2021-02-12-2021-02-18;69;17;28.3;4;23.5;5;29.4;0;0;8;47.1
04;2021-02-12-2021-02-18;79;7;25.9;1;14.3;2;28.6;1;14.3;3;42.9
04;2021-02-12-2021-02-18;89;4;30.8;0;0;1;25;0;0;3;75
04;2021-02-12-2021-02-18;90;0;0;0;;0;;0;;0;
04;2021-02-13-2021-02-19;09;21;41.2;1;4.8;7;33.3;1;4.8;12;57.1
04;2021-02-13-2021-02-19;19;43;29.7;5;11.6;18;41.9;1;2.3;19;44.2
04;2021-02-13-2021-02-19;29;36;24.7;0;0;19;52.8;1;2.8;16;44.4
04;2021-02-13-2021-02-19;39;56;32.7;4;7.1;28;50;3;5.4;21;37.5
04;2021-02-13-2021-02-19;49;60;33.9;3;5;20;33.3;4;6.7;33;55
04;2021-02-13-2021-02-19;59;50;38.5;2;4;24;48;5;10;19;38
04;2021-02-13-2021-02-19;69;19;34.5;5;26.3;5;26.3;0;0;9;47.4
04;2021-02-13-2021-02-19;79;9;34.6;1;11.1;3;33.3;1;11.1;4;44.4
04;2021-02-13-2021-02-19;89;5;38.5;0;0;1;20;0;0;4;80
04;2021-02-13-2021-02-19;90;0;0;0;;0;;0;;0;
04;2021-02-14-2021-02-20;09;19;35.2;1;5.3;6;31.6;1;5.3;11;57.9
04;2021-02-14-2021-02-20;19;47;31.3;5;10.6;19;40.4;1;2.1;22;46.8
04;2021-02-14-2021-02-20;29;40;26.3;0;0;19;47.5;1;2.5;20;50
04;2021-02-14-2021-02-20;39;61;35.3;5;8.2;29;47.5;3;4.9;24;39.3
04;2021-02-14-2021-02-20;49;63;33.3;3;4.8;21;33.3;4;6.3;35;55.6
04;2021-02-14-2021-02-20;59;54;43.2;2;3.7;25;46.3;5;9.3;22;40.7
04;2021-02-14-2021-02-20;69;20;35.1;5;25;4;20;0;0;11;55
04;2021-02-14-2021-02-20;79;10;37;1;10;3;30;2;20;4;40
04;2021-02-14-2021-02-20;89;5;38.5;0;0;1;20;0;0;4;80
04;2021-02-14-2021-02-20;90;0;0;0;;0;;0;;0;
04;2021-02-15-2021-02-21;09;19;35.8;1;5.3;6;31.6;1;5.3;11;57.9
04;2021-02-15-2021-02-21;19;45;30.2;5;11.1;19;42.2;1;2.2;20;44.4
04;2021-02-15-2021-02-21;29;43;27.4;0;0;22;51.2;1;2.3;20;46.5
04;2021-02-15-2021-02-21;39;58;34.3;5;8.6;26;44.8;3;5.2;24;41.4
04;2021-02-15-2021-02-21;49;64;34;4;6.2;22;34.4;4;6.2;34;53.1
04;2021-02-15-2021-02-21;59;57;44.5;3;5.3;26;45.6;5;8.8;23;40.4
04;2021-02-15-2021-02-21;69;19;33.9;5;26.3;4;21.1;0;0;10;52.6
04;2021-02-15-2021-02-21;79;10;35.7;1;10;3;30;2;20;4;40
04;2021-02-15-2021-02-21;89;4;36.4;0;0;1;25;0;0;3;75
04;2021-02-15-2021-02-21;90;0;0;0;;0;;0;;0;
04;2021-02-16-2021-02-22;09;23;40.4;1;4.3;7;30.4;1;4.3;14;60.9
04;2021-02-16-2021-02-22;19;58;37.9;5;8.6;24;41.4;2;3.4;27;46.6
04;2021-02-16-2021-02-22;29;54;34.4;1;1.9;28;51.9;3;5.6;22;40.7
04;2021-02-16-2021-02-22;39;68;41;6;8.8;28;41.2;5;7.4;29;42.6
04;2021-02-16-2021-02-22;49;80;40.8;7;8.8;28;35;4;5;41;51.2
04;2021-02-16-2021-02-22;59;71;50.4;7;9.9;30;42.3;5;7;29;40.8
04;2021-02-16-2021-02-22;69;28;45.9;6;21.4;6;21.4;1;3.6;15;53.6
04;2021-02-16-2021-02-22;79;14;48.3;1;7.1;7;50;2;14.3;4;28.6
04;2021-02-16-2021-02-22;89;2;20;0;0;0;0;0;0;2;100
04;2021-02-16-2021-02-22;90;0;0;0;;0;;0;;0;
04;2021-02-17-2021-02-23;09;21;42.9;1;4.8;8;38.1;1;4.8;11;52.4
04;2021-02-17-2021-02-23;19;62;38.5;7;11.3;32;51.6;2;3.2;21;33.9
04;2021-02-17-2021-02-23;29;58;37.2;1;1.7;30;51.7;3;5.2;24;41.4
04;2021-02-17-2021-02-23;39;74;46;7;9.5;33;44.6;4;5.4;30;40.5
04;2021-02-17-2021-02-23;49;84;42.9;8;9.5;33;39.3;5;6;38;45.2
04;2021-02-17-2021-02-23;59;72;52.6;8;11.1;33;45.8;4;5.6;27;37.5
04;2021-02-17-2021-02-23;69;25;43.1;6;24;6;24;2;8;11;44
04;2021-02-17-2021-02-23;79;17;60.7;1;5.9;8;47.1;2;11.8;6;35.3
04;2021-02-17-2021-02-23;89;2;22.2;0;0;0;0;0;0;2;100
04;2021-02-17-2021-02-23;90;0;;0;;0;;0;;0;
04;2021-02-18-2021-02-24;09;22;45.8;1;4.5;6;27.3;1;4.5;14;63.6
04;2021-02-18-2021-02-24;19;71;43.3;7;9.9;39;54.9;4;5.6;21;29.6
04;2021-02-18-2021-02-24;29;63;40.9;2;3.2;33;52.4;5;7.9;23;36.5
04;2021-02-18-2021-02-24;39;81;47.9;10;12.3;36;44.4;4;4.9;31;38.3
04;2021-02-18-2021-02-24;49;87;45.1;9;10.3;36;41.4;5;5.7;37;42.5
04;2021-02-18-2021-02-24;59;73;54.5;9;12.3;33;45.2;4;5.5;27;37
04;2021-02-18-2021-02-24;69;27;41.5;6;22.2;8;29.6;2;7.4;11;40.7
04;2021-02-18-2021-02-24;79;16;64;0;0;10;62.5;1;6.2;5;31.2
04;2021-02-18-2021-02-24;89;5;41.7;0;0;1;20;0;0;4;80
04;2021-02-18-2021-02-24;90;0;;0;;0;;0;;0;
04;2021-02-19-2021-02-25;09;24;45.3;2;8.3;7;29.2;1;4.2;14;58.3
04;2021-02-19-2021-02-25;19;84;47.7;9;10.7;38;45.2;10;11.9;27;32.1
04;2021-02-19-2021-02-25;29;70;44.9;2;2.9;35;50;6;8.6;27;38.6
04;2021-02-19-2021-02-25;39;76;46.1;10;13.2;32;42.1;5;6.6;29;38.2
04;2021-02-19-2021-02-25;49;87;49.7;9;10.3;32;36.8;8;9.2;38;43.7
04;2021-02-19-2021-02-25;59;69;53.9;9;13;29;42;6;8.7;25;36.2
04;2021-02-19-2021-02-25;69;33;45.2;6;18.2;8;24.2;6;18.2;13;39.4
04;2021-02-19-2021-02-25;79;17;63;0;0;11;64.7;1;5.9;5;29.4
04;2021-02-19-2021-02-25;89;5;50;0;0;1;20;0;0;4;80
04;2021-02-19-2021-02-25;90;0;;0;;0;;0;;0;
04;2021-02-20-2021-02-26;09;24;45.3;1;4.2;9;37.5;1;4.2;13;54.2
04;2021-02-20-2021-02-26;19;100;48.3;5;5;48;48;18;18;29;29
04;2021-02-20-2021-02-26;29;68;43.9;2;2.9;32;47.1;10;14.7;24;35.3
04;2021-02-20-2021-02-26;39;76;48.1;8;10.5;30;39.5;11;14.5;27;35.5
04;2021-02-20-2021-02-26;49;83;48.8;9;10.8;30;36.1;12;14.5;32;38.6
04;2021-02-20-2021-02-26;59;67;51.9;9;13.4;27;40.3;5;7.5;26;38.8
04;2021-02-20-2021-02-26;69;42;50;5;11.9;11;26.2;11;26.2;15;35.7
04;2021-02-20-2021-02-26;79;23;67.6;0;0;15;65.2;3;13;5;21.7
04;2021-02-20-2021-02-26;89;4;50;0;0;1;25;0;0;3;75
04;2021-02-20-2021-02-26;90;0;;0;;0;;0;;0;
04;2021-02-21-2021-02-27;09;27;50.9;2;7.4;10;37;1;3.7;14;51.9
04;2021-02-21-2021-02-27;19;97;47.5;5;5.2;47;48.5;18;18.6;27;27.8
04;2021-02-21-2021-02-27;29;71;44.7;2;2.8;34;47.9;13;18.3;22;31
04;2021-02-21-2021-02-27;39;84;50.9;8;9.5;36;42.9;14;16.7;26;31
04;2021-02-21-2021-02-27;49;83;47.4;9;10.8;31;37.3;13;15.7;30;36.1
04;2021-02-21-2021-02-27;59;74;51.7;9;12.2;31;41.9;7;9.5;27;36.5
04;2021-02-21-2021-02-27;69;44;51.2;5;11.4;13;29.5;11;25;15;34.1
04;2021-02-21-2021-02-27;79;22;61.1;0;0;15;68.2;2;9.1;5;22.7
04;2021-02-21-2021-02-27;89;4;50;0;0;1;25;0;0;3;75
04;2021-02-21-2021-02-27;90;0;;0;;0;;0;;0;
04;2021-02-22-2021-02-28;09;29;51.8;2;6.9;10;34.5;2;6.9;15;51.7
04;2021-02-22-2021-02-28;19;100;48.3;5;5;49;49;18;18;28;28
04;2021-02-22-2021-02-28;29;74;46.8;3;4.1;36;48.6;13;17.6;22;29.7
04;2021-02-22-2021-02-28;39;89;52.4;8;9;40;44.9;14;15.7;27;30.3
04;2021-02-22-2021-02-28;49;85;48;8;9.4;33;38.8;13;15.3;31;36.5
04;2021-02-22-2021-02-28;59;73;50.3;8;11;32;43.8;7;9.6;26;35.6
04;2021-02-22-2021-02-28;69;48;52.7;5;10.4;16;33.3;12;25;15;31.2
04;2021-02-22-2021-02-28;79;22;62.9;0;0;15;68.2;2;9.1;5;22.7
04;2021-02-22-2021-02-28;89;4;50;0;0;1;25;0;0;3;75
04;2021-02-22-2021-02-28;90;0;;0;;0;;0;;0;
04;2021-02-23-2021-03-01;09;30;53.6;3;10;9;30;3;10;15;50
04;2021-02-23-2021-03-01;19;110;49.3;8;7.3;53;48.2;20;18.2;29;26.4
04;2021-02-23-2021-03-01;29;84;48.8;4;4.8;33;39.3;20;23.8;27;32.1
04;2021-02-23-2021-03-01;39;98;53.3;8;8.2;44;44.9;21;21.4;25;25.5
04;2021-02-23-2021-03-01;49;78;46.7;5;6.4;28;35.9;16;20.5;29;37.2
04;2021-02-23-2021-03-01;59;79;55.2;4;5.1;36;45.6;11;13.9;28;35.4
04;2021-02-23-2021-03-01;69;47;51.1;4;8.5;19;40.4;13;27.7;11;23.4
04;2021-02-23-2021-03-01;79;24;61.5;0;0;16;66.7;2;8.3;6;25
04;2021-02-23-2021-03-01;89;7;87.5;0;0;2;28.6;1;14.3;4;57.1
04;2021-02-23-2021-03-01;90;0;;0;;0;;0;;0;
04;2021-02-24-2021-03-02;09;33;55.9;3;9.1;10;30.3;5;15.2;15;45.5
04;2021-02-24-2021-03-02;19;118;52.4;7;5.9;52;44.1;23;19.5;36;30.5
04;2021-02-24-2021-03-02;29;99;51;4;4;38;38.4;24;24.2;33;33.3
04;2021-02-24-2021-03-02;39;98;56.6;7;7.1;42;42.9;23;23.5;26;26.5
04;2021-02-24-2021-03-02;49;84;50.6;4;4.8;30;35.7;18;21.4;32;38.1
04;2021-02-24-2021-03-02;59;83;55;3;3.6;36;43.4;16;19.3;28;33.7
04;2021-02-24-2021-03-02;69;51;53.7;3;5.9;19;37.3;14;27.5;15;29.4
04;2021-02-24-2021-03-02;79;27;61.4;0;0;18;66.7;3;11.1;6;22.2
04;2021-02-24-2021-03-02;89;9;90;0;0;4;44.4;1;11.1;4;44.4
04;2021-02-24-2021-03-02;90;0;;0;;0;;0;;0;
04;2021-02-25-2021-03-03;09;36;56.2;3;8.3;11;30.6;10;27.8;12;33.3
04;2021-02-25-2021-03-03;19;119;53.1;7;5.9;46;38.7;29;24.4;37;31.1
04;2021-02-25-2021-03-03;29;114;54.8;5;4.4;38;33.3;29;25.4;42;36.8
04;2021-02-25-2021-03-03;39;114;62;4;3.5;44;38.6;34;29.8;32;28.1
04;2021-02-25-2021-03-03;49;91;54.2;3;3.3;28;30.8;22;24.2;38;41.8
04;2021-02-25-2021-03-03;59;98;59;2;2;41;41.8;25;25.5;30;30.6
04;2021-02-25-2021-03-03;69;60;58.8;2;3.3;22;36.7;17;28.3;19;31.7
04;2021-02-25-2021-03-03;79;29;61.7;0;0;20;69;3;10.3;6;20.7
04;2021-02-25-2021-03-03;89;8;88.9;0;0;5;62.5;1;12.5;2;25
04;2021-02-25-2021-03-03;90;1;100;0;0;1;100;0;0;0;0
04;2021-02-26-2021-03-04;09;35;55.6;3;8.6;10;28.6;12;34.3;10;28.6
04;2021-02-26-2021-03-04;19;115;51.3;6;5.2;52;45.2;26;22.6;31;27
04;2021-02-26-2021-03-04;29;129;55.8;7;5.4;40;31;37;28.7;45;34.9
04;2021-02-26-2021-03-04;39;125;63.5;7;5.6;48;38.4;36;28.8;34;27.2
04;2021-02-26-2021-03-04;49;92;52.9;3;3.3;31;33.7;22;23.9;36;39.1
04;2021-02-26-2021-03-04;59;108;61.4;3;2.8;48;44.4;28;25.9;29;26.9
04;2021-02-26-2021-03-04;69;64;62.1;3;4.7;27;42.2;13;20.3;21;32.8
04;2021-02-26-2021-03-04;79;29;65.9;0;0;18;62.1;5;17.2;6;20.7
04;2021-02-26-2021-03-04;89;8;88.9;0;0;6;75;1;12.5;1;12.5
04;2021-02-26-2021-03-04;90;1;100;0;0;1;100;0;0;0;0
04;2021-02-27-2021-03-05;09;35;56.5;4;11.4;9;25.7;12;34.3;10;28.6
04;2021-02-27-2021-03-05;19;96;47.5;7;7.3;39;40.6;21;21.9;29;30.2
04;2021-02-27-2021-03-05;29;129;54.7;11;8.5;42;32.6;34;26.4;42;32.6
04;2021-02-27-2021-03-05;39;116;58.3;8;6.9;43;37.1;30;25.9;35;30.2
04;2021-02-27-2021-03-05;49;85;49.4;3;3.5;30;35.3;20;23.5;32;37.6
04;2021-02-27-2021-03-05;59;108;61;6;5.6;44;40.7;28;25.9;30;27.8
04;2021-02-27-2021-03-05;69;66;59.5;5;7.6;25;37.9;11;16.7;25;37.9
04;2021-02-27-2021-03-05;79;24;55.8;0;0;15;62.5;3;12.5;6;25
04;2021-02-27-2021-03-05;89;9;75;0;0;7;77.8;1;11.1;1;11.1
04;2021-02-27-2021-03-05;90;1;100;0;0;1;100;0;0;0;0
04;2021-02-28-2021-03-06;09;33;55;3;9.1;8;24.2;12;36.4;10;30.3
04;2021-02-28-2021-03-06;19;97;48.3;9;9.3;37;38.1;22;22.7;29;29.9
04;2021-02-28-2021-03-06;29;126;55;12;9.5;41;32.5;33;26.2;40;31.7
04;2021-02-28-2021-03-06;39;108;55.1;8;7.4;39;36.1;27;25;34;31.5
04;2021-02-28-2021-03-06;49;91;53.2;4;4.4;32;35.2;19;20.9;36;39.6
04;2021-02-28-2021-03-06;59;108;62.4;7;6.5;45;41.7;26;24.1;30;27.8
04;2021-02-28-2021-03-06;69;63;55.3;5;7.9;23;36.5;12;19;23;36.5
04;2021-02-28-2021-03-06;79;29;64.4;0;0;17;58.6;4;13.8;8;27.6
04;2021-02-28-2021-03-06;89;12;60;0;0;10;83.3;1;8.3;1;8.3
04;2021-02-28-2021-03-06;90;1;100;0;0;1;100;0;0;0;0
04;2021-03-01-2021-03-07;09;32;53.3;3;9.4;8;25;12;37.5;9;28.1
04;2021-03-01-2021-03-07;19;97;48.5;9;9.3;37;38.1;22;22.7;29;29.9
04;2021-03-01-2021-03-07;29;122;53.3;11;9;38;31.1;34;27.9;39;32
04;2021-03-01-2021-03-07;39;107;54.9;8;7.5;39;36.4;27;25.2;33;30.8
04;2021-03-01-2021-03-07;49;89;52.4;4;4.5;31;34.8;19;21.3;35;39.3
04;2021-03-01-2021-03-07;59;108;64.3;7;6.5;45;41.7;26;24.1;30;27.8
04;2021-03-01-2021-03-07;69;62;55.4;5;8.1;22;35.5;11;17.7;24;38.7
04;2021-03-01-2021-03-07;79;29;63;0;0;17;58.6;4;13.8;8;27.6
04;2021-03-01-2021-03-07;89;13;56.5;0;0;11;84.6;1;7.7;1;7.7
04;2021-03-01-2021-03-07;90;2;66.7;0;0;2;100;0;0;0;0
04;2021-03-02-2021-03-08;09;37;62.7;2;5.4;11;29.7;14;37.8;10;27
04;2021-03-02-2021-03-08;19;90;49.5;7;7.8;31;34.4;28;31.1;24;26.7
04;2021-03-02-2021-03-08;29;123;54.2;10;8.1;43;35;35;28.5;35;28.5
04;2021-03-02-2021-03-08;39;100;54.1;8;8;36;36;22;22;34;34
04;2021-03-02-2021-03-08;49;94;52.8;7;7.4;35;37.2;22;23.4;30;31.9
04;2021-03-02-2021-03-08;59;109;63;12;11;42;38.5;28;25.7;27;24.8
04;2021-03-02-2021-03-08;69;59;56.2;5;8.5;20;33.9;11;18.6;23;39
04;2021-03-02-2021-03-08;79;30;68.2;2;6.7;15;50;5;16.7;8;26.7
04;2021-03-02-2021-03-08;89;12;52.2;0;0;10;83.3;2;16.7;0;0
04;2021-03-02-2021-03-08;90;2;66.7;0;0;2;100;0;0;0;0
04;2021-03-03-2021-03-09;09;37;62.7;6;16.2;9;24.3;12;32.4;10;27
04;2021-03-03-2021-03-09;19;87;50.3;8;9.2;31;35.6;27;31;21;24.1
04;2021-03-03-2021-03-09;29;113;55.1;12;10.6;39;34.5;32;28.3;30;26.5
04;2021-03-03-2021-03-09;39;109;56.5;11;10.1;42;38.5;25;22.9;31;28.4
04;2021-03-03-2021-03-09;49;85;52.5;8;9.4;29;34.1;22;25.9;26;30.6
04;2021-03-03-2021-03-09;59;107;61.5;12;11.2;41;38.3;26;24.3;28;26.2
04;2021-03-03-2021-03-09;69;68;59.1;7;10.3;24;35.3;14;20.6;23;33.8
04;2021-03-03-2021-03-09;79;30;66.7;2;6.7;14;46.7;5;16.7;9;30
04;2021-03-03-2021-03-09;89;13;54.2;1;7.7;10;76.9;2;15.4;0;0
04;2021-03-03-2021-03-09;90;2;66.7;0;0;2;100;0;0;0;0
04;2021-03-04-2021-03-10;09;34;64.2;6;17.6;9;26.5;9;26.5;10;29.4
04;2021-03-04-2021-03-10;19;80;49.4;8;10;31;38.8;22;27.5;19;23.8
04;2021-03-04-2021-03-10;29;98;50.5;11;11.2;41;41.8;26;26.5;20;20.4
04;2021-03-04-2021-03-10;39;91;48.1;10;11;42;46.2;18;19.8;21;23.1
04;2021-03-04-2021-03-10;49;83;49.7;8;9.6;32;38.6;21;25.3;22;26.5
04;2021-03-04-2021-03-10;59;95;58.6;12;12.6;41;43.2;18;18.9;24;25.3
04;2021-03-04-2021-03-10;69;57;53.3;6;10.5;21;36.8;12;21.1;18;31.6
04;2021-03-04-2021-03-10;79;28;66.7;2;7.1;10;35.7;6;21.4;10;35.7
04;2021-03-04-2021-03-10;89;14;56;1;7.1;9;64.3;2;14.3;2;14.3
04;2021-03-04-2021-03-10;90;1;50;0;0;1;100;0;0;0;0
04;2021-03-05-2021-03-11;09;35;67.3;5;14.3;13;37.1;7;20;10;28.6
04;2021-03-05-2021-03-11;19;77;47.5;7;9.1;28;36.4;22;28.6;20;26
04;2021-03-05-2021-03-11;29;93;48.9;10;10.8;43;46.2;23;24.7;17;18.3
04;2021-03-05-2021-03-11;39;91;47.2;9;9.9;45;49.5;18;19.8;19;20.9
04;2021-03-05-2021-03-11;49;84;47.5;10;11.9;36;42.9;18;21.4;20;23.8
04;2021-03-05-2021-03-11;59;94;56.3;13;13.8;42;44.7;17;18.1;22;23.4
04;2021-03-05-2021-03-11;69;58;54.2;6;10.3;23;39.7;13;22.4;16;27.6
04;2021-03-05-2021-03-11;79;29;64.4;2;6.9;13;44.8;5;17.2;9;31
04;2021-03-05-2021-03-11;89;16;50;1;6.2;11;68.8;2;12.5;2;12.5
04;2021-03-05-2021-03-11;90;1;33.3;0;0;1;100;0;0;0;0
04;2021-03-06-2021-03-12;09;31;59.6;4;12.9;12;38.7;7;22.6;8;25.8
04;2021-03-06-2021-03-12;19;80;50.6;5;6.2;31;38.8;23;28.7;21;26.2
04;2021-03-06-2021-03-12;29;95;49.7;9;9.5;39;41.1;26;27.4;21;22.1
04;2021-03-06-2021-03-12;39;100;51.5;9;9;49;49;23;23;19;19
04;2021-03-06-2021-03-12;49;93;50.5;12;12.9;40;43;19;20.4;22;23.7
04;2021-03-06-2021-03-12;59;94;57;11;11.7;41;43.6;19;20.2;23;24.5
04;2021-03-06-2021-03-12;69;51;54.8;3;5.9;28;54.9;11;21.6;9;17.6
04;2021-03-06-2021-03-12;79;27;71.1;3;11.1;11;40.7;5;18.5;8;29.6
04;2021-03-06-2021-03-12;89;19;51.4;1;5.3;12;63.2;3;15.8;3;15.8
04;2021-03-06-2021-03-12;90;1;33.3;0;0;1;100;0;0;0;0
04;2021-03-07-2021-03-13;09;31;62;4;12.9;12;38.7;8;25.8;7;22.6
04;2021-03-07-2021-03-13;19;84;54.5;4;4.8;36;42.9;24;28.6;20;23.8
04;2021-03-07-2021-03-13;29;99;50;9;9.1;42;42.4;27;27.3;21;21.2
04;2021-03-07-2021-03-13;39;110;53.9;10;9.1;55;50;25;22.7;20;18.2
04;2021-03-07-2021-03-13;49;92;51.1;11;12;42;45.7;22;23.9;17;18.5
04;2021-03-07-2021-03-13;59;91;55.2;10;11;40;44;22;24.2;19;20.9
04;2021-03-07-2021-03-13;69;57;60;3;5.3;31;54.4;13;22.8;10;17.5
04;2021-03-07-2021-03-13;79;25;67.6;3;12;11;44;5;20;6;24
