over_25,specimen_date,nhser_name,s_na,s_positive,s_negative,s_na_adj1,s_positive_adj1,s_negative_adj1,s_na_adj2,s_positive_adj2,s_negative_adj2
FALSE,2020-06-07,East of England,3,1,0,4,0,0,3,1,0
FALSE,2020-06-07,London,6,0,0,6,0,0,6,0,0
FALSE,2020-06-07,Midlands,22,0,0,22,0,0,22,0,0
FALSE,2020-06-07,North East and Yorkshire,28,0,0,28,0,0,28,0,0
FALSE,2020-06-07,North West,17,0,0,17,0,0,17,0,0
FALSE,2020-06-07,South East,6,0,1,6,0,1,6,0,1
FALSE,2020-06-07,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-06-08,East of England,7,0,0,7,0,0,7,0,0
FALSE,2020-06-08,London,7,0,0,7,0,0,7,0,0
FALSE,2020-06-08,Midlands,43,0,0,43,0,0,43,0,0
FALSE,2020-06-08,North East and Yorkshire,47,0,0,47,0,0,47,0,0
FALSE,2020-06-08,North West,22,0,0,22,0,0,22,0,0
FALSE,2020-06-08,South East,8,0,0,8,0,0,8,0,0
FALSE,2020-06-08,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-06-09,East of England,9,0,0,9,0,0,9,0,0
FALSE,2020-06-09,London,2,0,0,2,0,0,2,0,0
FALSE,2020-06-09,Midlands,40,0,0,40,0,0,40,0,0
FALSE,2020-06-09,North East and Yorkshire,39,0,0,39,0,0,39,0,0
FALSE,2020-06-09,North West,32,0,0,32,0,0,32,0,0
FALSE,2020-06-09,South East,11,0,0,11,0,0,11,0,0
FALSE,2020-06-09,South West,4,0,0,4,0,0,4,0,0
FALSE,2020-06-10,East of England,13,0,0,13,0,0,13,0,0
FALSE,2020-06-10,London,3,0,0,3,0,0,3,0,0
FALSE,2020-06-10,Midlands,34,2,0,35,1,0,34,1,1
FALSE,2020-06-10,North East and Yorkshire,42,1,0,42,1,0,42,1,0
FALSE,2020-06-10,North West,21,0,0,21,0,0,21,0,0
FALSE,2020-06-10,South East,17,1,0,17,1,0,17,1,0
FALSE,2020-06-10,South West,5,0,0,5,0,0,5,0,0
FALSE,2020-06-11,East of England,7,0,0,7,0,0,7,0,0
FALSE,2020-06-11,London,8,0,0,8,0,0,8,0,0
FALSE,2020-06-11,Midlands,37,0,0,37,0,0,37,0,0
FALSE,2020-06-11,North East and Yorkshire,38,0,1,38,0,1,38,0,1
FALSE,2020-06-11,North West,26,0,0,26,0,0,26,0,0
FALSE,2020-06-11,South East,6,0,0,6,0,0,6,0,0
FALSE,2020-06-11,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-06-12,East of England,4,0,0,4,0,0,4,0,0
FALSE,2020-06-12,London,9,1,0,9,1,0,9,1,0
FALSE,2020-06-12,Midlands,33,0,0,33,0,0,33,0,0
FALSE,2020-06-12,North East and Yorkshire,50,0,1,50,0,1,50,0,1
FALSE,2020-06-12,North West,15,0,0,15,0,0,15,0,0
FALSE,2020-06-12,South East,10,0,0,10,0,0,10,0,0
FALSE,2020-06-12,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-06-13,East of England,3,0,0,3,0,0,3,0,0
FALSE,2020-06-13,London,6,0,0,6,0,0,6,0,0
FALSE,2020-06-13,Midlands,28,0,0,28,0,0,28,0,0
FALSE,2020-06-13,North East and Yorkshire,42,0,0,42,0,0,42,0,0
FALSE,2020-06-13,North West,14,0,0,14,0,0,14,0,0
FALSE,2020-06-13,South East,8,0,0,8,0,0,8,0,0
FALSE,2020-06-13,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-06-14,East of England,8,0,0,8,0,0,8,0,0
FALSE,2020-06-14,London,1,0,0,1,0,0,1,0,0
FALSE,2020-06-14,Midlands,36,0,0,36,0,0,36,0,0
FALSE,2020-06-14,North East and Yorkshire,30,0,0,30,0,0,30,0,0
FALSE,2020-06-14,North West,26,0,1,26,0,1,26,0,1
FALSE,2020-06-14,South East,9,0,0,9,0,0,9,0,0
FALSE,2020-06-15,East of England,11,0,0,11,0,0,11,0,0
FALSE,2020-06-15,London,3,0,0,3,0,0,3,0,0
FALSE,2020-06-15,Midlands,43,0,0,43,0,0,43,0,0
FALSE,2020-06-15,North East and Yorkshire,41,1,0,41,1,0,41,1,0
FALSE,2020-06-15,North West,20,0,0,20,0,0,20,0,0
FALSE,2020-06-15,South East,17,0,0,17,0,0,17,0,0
FALSE,2020-06-16,East of England,21,1,0,22,0,0,21,0,1
FALSE,2020-06-16,London,1,0,0,1,0,0,1,0,0
FALSE,2020-06-16,Midlands,35,0,0,35,0,0,35,0,0
FALSE,2020-06-16,North East and Yorkshire,43,0,1,43,0,1,43,0,1
FALSE,2020-06-16,North West,32,0,0,32,0,0,32,0,0
FALSE,2020-06-16,South East,9,0,0,9,0,0,9,0,0
FALSE,2020-06-16,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-06-17,East of England,7,0,0,7,0,0,7,0,0
FALSE,2020-06-17,London,4,0,0,4,0,0,4,0,0
FALSE,2020-06-17,Midlands,41,0,1,41,0,1,41,0,1
FALSE,2020-06-17,North East and Yorkshire,40,0,0,40,0,0,40,0,0
FALSE,2020-06-17,North West,25,0,0,25,0,0,25,0,0
FALSE,2020-06-17,South East,8,0,0,8,0,0,8,0,0
FALSE,2020-06-17,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-06-18,East of England,8,0,0,8,0,0,8,0,0
FALSE,2020-06-18,London,6,0,0,6,0,0,6,0,0
FALSE,2020-06-18,Midlands,41,0,0,41,0,0,41,0,0
FALSE,2020-06-18,North East and Yorkshire,57,0,0,57,0,0,57,0,0
FALSE,2020-06-18,North West,34,0,0,34,0,0,34,0,0
FALSE,2020-06-18,South East,5,0,0,5,0,0,5,0,0
FALSE,2020-06-18,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-06-19,East of England,5,0,0,5,0,0,5,0,0
FALSE,2020-06-19,London,1,0,1,1,0,1,1,0,1
FALSE,2020-06-19,Midlands,26,0,0,26,0,0,26,0,0
FALSE,2020-06-19,North East and Yorkshire,42,0,0,42,0,0,42,0,0
FALSE,2020-06-19,North West,28,0,0,28,0,0,28,0,0
FALSE,2020-06-19,South East,6,0,0,6,0,0,6,0,0
FALSE,2020-06-19,South West,4,0,0,4,0,0,4,0,0
FALSE,2020-06-20,East of England,5,0,0,5,0,0,5,0,0
FALSE,2020-06-20,London,2,0,0,2,0,0,2,0,0
FALSE,2020-06-20,Midlands,30,0,1,30,0,1,30,0,1
FALSE,2020-06-20,North East and Yorkshire,39,0,1,39,0,1,39,0,1
FALSE,2020-06-20,North West,27,0,0,27,0,0,27,0,0
FALSE,2020-06-20,South East,4,0,0,4,0,0,4,0,0
FALSE,2020-06-20,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-06-21,East of England,13,0,0,13,0,0,13,0,0
FALSE,2020-06-21,London,4,0,0,4,0,0,4,0,0
FALSE,2020-06-21,Midlands,26,1,0,27,0,0,26,0,1
FALSE,2020-06-21,North East and Yorkshire,23,0,0,23,0,0,23,0,0
FALSE,2020-06-21,North West,20,0,1,20,0,1,20,0,1
FALSE,2020-06-21,South East,4,0,0,4,0,0,4,0,0
FALSE,2020-06-22,East of England,16,0,0,16,0,0,16,0,0
FALSE,2020-06-22,London,8,0,0,8,0,0,8,0,0
FALSE,2020-06-22,Midlands,43,0,0,43,0,0,43,0,0
FALSE,2020-06-22,North East and Yorkshire,42,0,0,42,0,0,42,0,0
FALSE,2020-06-22,North West,24,1,0,24,1,0,24,1,0
FALSE,2020-06-22,South East,10,0,0,10,0,0,10,0,0
FALSE,2020-06-22,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-06-23,East of England,3,0,0,3,0,0,3,0,0
FALSE,2020-06-23,London,3,0,0,3,0,0,3,0,0
FALSE,2020-06-23,Midlands,40,0,0,40,0,0,40,0,0
FALSE,2020-06-23,North East and Yorkshire,36,1,1,37,0,1,36,0,2
FALSE,2020-06-23,North West,23,0,0,23,0,0,23,0,0
FALSE,2020-06-23,South East,3,0,0,3,0,0,3,0,0
FALSE,2020-06-23,South West,7,0,0,7,0,0,7,0,0
FALSE,2020-06-24,East of England,10,0,0,10,0,0,10,0,0
FALSE,2020-06-24,London,3,0,0,3,0,0,3,0,0
FALSE,2020-06-24,Midlands,47,0,0,47,0,0,47,0,0
FALSE,2020-06-24,North East and Yorkshire,32,1,1,32,1,1,32,1,1
FALSE,2020-06-24,North West,35,0,0,35,0,0,35,0,0
FALSE,2020-06-24,South East,3,0,0,3,0,0,3,0,0
FALSE,2020-06-24,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-06-25,East of England,3,0,0,3,0,0,3,0,0
FALSE,2020-06-25,London,6,0,0,6,0,0,6,0,0
FALSE,2020-06-25,Midlands,24,0,0,24,0,0,24,0,0
FALSE,2020-06-25,North East and Yorkshire,34,1,0,35,0,0,34,0,1
FALSE,2020-06-25,North West,23,2,0,23,2,0,23,2,0
FALSE,2020-06-25,South East,9,0,0,9,0,0,9,0,0
FALSE,2020-06-26,East of England,9,0,0,9,0,0,9,0,0
FALSE,2020-06-26,London,3,0,0,3,0,0,3,0,0
FALSE,2020-06-26,Midlands,26,1,0,27,0,0,26,0,1
FALSE,2020-06-26,North East and Yorkshire,42,0,0,42,0,0,42,0,0
FALSE,2020-06-26,North West,23,1,0,23,1,0,23,1,0
FALSE,2020-06-26,South East,4,0,0,4,0,0,4,0,0
FALSE,2020-06-26,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-06-27,East of England,1,0,0,1,0,0,1,0,0
FALSE,2020-06-27,London,4,0,0,4,0,0,4,0,0
FALSE,2020-06-27,Midlands,25,0,0,25,0,0,25,0,0
FALSE,2020-06-27,North East and Yorkshire,37,0,0,37,0,0,37,0,0
FALSE,2020-06-27,North West,25,0,0,25,0,0,25,0,0
FALSE,2020-06-27,South East,5,0,0,5,0,0,5,0,0
FALSE,2020-06-28,East of England,2,0,0,2,0,0,2,0,0
FALSE,2020-06-28,London,5,0,0,5,0,0,5,0,0
FALSE,2020-06-28,Midlands,16,0,0,16,0,0,16,0,0
FALSE,2020-06-28,North East and Yorkshire,21,0,0,21,0,0,21,0,0
FALSE,2020-06-28,North West,30,1,0,30,1,0,30,1,0
FALSE,2020-06-28,South East,3,0,0,3,0,0,3,0,0
FALSE,2020-06-28,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-06-29,East of England,3,0,0,3,0,0,3,0,0
FALSE,2020-06-29,London,12,0,0,12,0,0,12,0,0
FALSE,2020-06-29,Midlands,30,0,0,30,0,0,30,0,0
FALSE,2020-06-29,North East and Yorkshire,30,1,0,31,0,0,30,0,1
FALSE,2020-06-29,North West,19,0,0,19,0,0,19,0,0
FALSE,2020-06-29,South East,5,0,0,5,0,0,5,0,0
FALSE,2020-06-29,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-06-30,East of England,5,0,0,5,0,0,5,0,0
FALSE,2020-06-30,London,7,0,0,7,0,0,7,0,0
FALSE,2020-06-30,Midlands,44,0,0,44,0,0,44,0,0
FALSE,2020-06-30,North East and Yorkshire,28,0,1,28,0,1,28,0,1
FALSE,2020-06-30,North West,18,0,0,18,0,0,18,0,0
FALSE,2020-06-30,South East,7,0,0,7,0,0,7,0,0
FALSE,2020-06-30,South West,3,0,0,3,0,0,3,0,0
FALSE,2020-07-01,East of England,3,0,0,3,0,0,3,0,0
FALSE,2020-07-01,London,9,0,0,9,0,0,9,0,0
FALSE,2020-07-01,Midlands,26,0,0,26,0,0,26,0,0
FALSE,2020-07-01,North East and Yorkshire,30,0,0,30,0,0,30,0,0
FALSE,2020-07-01,North West,22,0,0,22,0,0,22,0,0
FALSE,2020-07-01,South East,6,0,0,6,0,0,6,0,0
FALSE,2020-07-01,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-07-02,East of England,2,0,0,2,0,0,2,0,0
FALSE,2020-07-02,London,4,0,0,4,0,0,4,0,0
FALSE,2020-07-02,Midlands,27,1,0,28,0,0,27,1,0
FALSE,2020-07-02,North East and Yorkshire,21,0,0,21,0,0,21,0,0
FALSE,2020-07-02,North West,17,0,0,17,0,0,17,0,0
FALSE,2020-07-02,South East,8,0,0,8,0,0,8,0,0
FALSE,2020-07-02,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-07-03,East of England,10,1,0,11,0,0,10,0,1
FALSE,2020-07-03,London,3,0,0,3,0,0,3,0,0
FALSE,2020-07-03,Midlands,29,0,0,29,0,0,29,0,0
FALSE,2020-07-03,North East and Yorkshire,25,0,0,25,0,0,25,0,0
FALSE,2020-07-03,North West,19,0,0,19,0,0,19,0,0
FALSE,2020-07-03,South East,10,0,0,10,0,0,10,0,0
FALSE,2020-07-03,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-07-04,East of England,9,0,0,9,0,0,9,0,0
FALSE,2020-07-04,London,3,1,0,4,0,0,3,0,1
FALSE,2020-07-04,Midlands,18,0,0,18,0,0,18,0,0
FALSE,2020-07-04,North East and Yorkshire,15,0,0,15,0,0,15,0,0
FALSE,2020-07-04,North West,20,0,0,20,0,0,20,0,0
FALSE,2020-07-04,South East,7,0,0,7,0,0,7,0,0
FALSE,2020-07-05,East of England,7,0,0,7,0,0,7,0,0
FALSE,2020-07-05,London,9,0,0,9,0,0,9,0,0
FALSE,2020-07-05,Midlands,42,0,0,42,0,0,42,0,0
FALSE,2020-07-05,North East and Yorkshire,21,0,0,21,0,0,21,0,0
FALSE,2020-07-05,North West,20,0,0,20,0,0,20,0,0
FALSE,2020-07-05,South East,9,0,0,9,0,0,9,0,0
FALSE,2020-07-05,South West,6,0,0,6,0,0,6,0,0
FALSE,2020-07-06,East of England,6,0,0,6,0,0,6,0,0
FALSE,2020-07-06,London,6,0,0,6,0,0,6,0,0
FALSE,2020-07-06,Midlands,33,0,0,33,0,0,33,0,0
FALSE,2020-07-06,North East and Yorkshire,33,0,0,33,0,0,33,0,0
FALSE,2020-07-06,North West,31,1,0,31,1,0,31,1,0
FALSE,2020-07-06,South East,5,0,0,5,0,0,5,0,0
FALSE,2020-07-06,South West,4,0,0,4,0,0,4,0,0
FALSE,2020-07-07,East of England,5,0,0,5,0,0,5,0,0
FALSE,2020-07-07,London,10,0,0,10,0,0,10,0,0
FALSE,2020-07-07,Midlands,37,1,0,38,0,0,37,0,1
FALSE,2020-07-07,North East and Yorkshire,17,0,0,17,0,0,17,0,0
FALSE,2020-07-07,North West,23,0,0,23,0,0,23,0,0
FALSE,2020-07-07,South East,9,0,0,9,0,0,9,0,0
FALSE,2020-07-07,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-07-08,East of England,9,0,0,9,0,0,9,0,0
FALSE,2020-07-08,London,6,0,0,6,0,0,6,0,0
FALSE,2020-07-08,Midlands,31,1,0,31,1,0,31,1,0
FALSE,2020-07-08,North East and Yorkshire,20,0,0,20,0,0,20,0,0
FALSE,2020-07-08,North West,25,0,0,25,0,0,25,0,0
FALSE,2020-07-08,South East,7,0,0,7,0,0,7,0,0
FALSE,2020-07-08,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-07-09,East of England,9,0,0,9,0,0,9,0,0
FALSE,2020-07-09,London,8,0,0,8,0,0,8,0,0
FALSE,2020-07-09,Midlands,25,0,0,25,0,0,25,0,0
FALSE,2020-07-09,North East and Yorkshire,30,3,0,32,1,0,30,1,2
FALSE,2020-07-09,North West,25,2,0,25,2,0,25,2,0
FALSE,2020-07-09,South East,15,0,0,15,0,0,15,0,0
FALSE,2020-07-09,South West,6,0,0,6,0,0,6,0,0
FALSE,2020-07-10,East of England,5,0,0,5,0,0,5,0,0
FALSE,2020-07-10,London,10,0,0,10,0,0,10,0,0
FALSE,2020-07-10,Midlands,37,0,0,37,0,0,37,0,0
FALSE,2020-07-10,North East and Yorkshire,24,0,0,24,0,0,24,0,0
FALSE,2020-07-10,North West,22,0,0,22,0,0,22,0,0
FALSE,2020-07-10,South East,7,0,0,7,0,0,7,0,0
FALSE,2020-07-10,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-07-11,East of England,9,0,0,9,0,0,9,0,0
FALSE,2020-07-11,London,4,0,0,4,0,0,4,0,0
FALSE,2020-07-11,Midlands,25,0,0,25,0,0,25,0,0
FALSE,2020-07-11,North East and Yorkshire,27,0,0,27,0,0,27,0,0
FALSE,2020-07-11,North West,25,0,0,25,0,0,25,0,0
FALSE,2020-07-11,South East,3,0,0,3,0,0,3,0,0
FALSE,2020-07-11,South West,3,0,0,3,0,0,3,0,0
FALSE,2020-07-12,East of England,6,0,0,6,0,0,6,0,0
FALSE,2020-07-12,London,8,0,0,8,0,0,8,0,0
FALSE,2020-07-12,Midlands,18,0,1,18,0,1,18,0,1
FALSE,2020-07-12,North East and Yorkshire,18,0,0,18,0,0,18,0,0
FALSE,2020-07-12,North West,22,1,0,22,1,0,22,1,0
FALSE,2020-07-12,South East,4,0,0,4,0,0,4,0,0
FALSE,2020-07-12,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-07-13,East of England,8,0,0,8,0,0,8,0,0
FALSE,2020-07-13,London,17,0,0,17,0,0,17,0,0
FALSE,2020-07-13,Midlands,35,0,0,35,0,0,35,0,0
FALSE,2020-07-13,North East and Yorkshire,41,0,0,41,0,0,41,0,0
FALSE,2020-07-13,North West,18,0,1,18,0,1,18,0,1
FALSE,2020-07-13,South East,8,0,0,8,0,0,8,0,0
FALSE,2020-07-13,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-07-14,East of England,23,0,0,23,0,0,23,0,0
FALSE,2020-07-14,London,17,0,0,17,0,0,17,0,0
FALSE,2020-07-14,Midlands,24,0,0,24,0,0,24,0,0
FALSE,2020-07-14,North East and Yorkshire,40,0,0,40,0,0,40,0,0
FALSE,2020-07-14,North West,24,1,0,24,1,0,24,1,0
FALSE,2020-07-14,South East,10,0,0,10,0,0,10,0,0
FALSE,2020-07-14,South West,2,0,0,2,0,0,2,0,0
FALSE,2020-07-15,East of England,6,0,0,6,0,0,6,0,0
FALSE,2020-07-15,London,17,0,0,17,0,0,17,0,0
FALSE,2020-07-15,Midlands,45,0,0,45,0,0,45,0,0
FALSE,2020-07-15,North East and Yorkshire,31,0,0,31,0,0,31,0,0
FALSE,2020-07-15,North West,33,0,0,33,0,0,33,0,0
FALSE,2020-07-15,South East,4,0,0,4,0,0,4,0,0
FALSE,2020-07-15,South West,4,0,0,4,0,0,4,0,0
FALSE,2020-07-16,East of England,14,0,0,14,0,0,14,0,0
FALSE,2020-07-16,London,15,0,0,15,0,0,15,0,0
FALSE,2020-07-16,Midlands,43,0,0,43,0,0,43,0,0
FALSE,2020-07-16,North East and Yorkshire,23,0,0,23,0,0,23,0,0
FALSE,2020-07-16,North West,48,0,0,48,0,0,48,0,0
FALSE,2020-07-16,South East,7,0,0,7,0,0,7,0,0
FALSE,2020-07-16,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-07-17,East of England,14,0,0,14,0,0,14,0,0
FALSE,2020-07-17,London,10,0,0,10,0,0,10,0,0
FALSE,2020-07-17,Midlands,36,0,0,36,0,0,36,0,0
FALSE,2020-07-17,North East and Yorkshire,35,0,0,35,0,0,35,0,0
FALSE,2020-07-17,North West,25,3,0,26,2,0,25,2,1
FALSE,2020-07-17,South East,6,0,0,6,0,0,6,0,0
FALSE,2020-07-17,South West,7,0,1,7,0,1,7,0,1
FALSE,2020-07-18,East of England,7,0,0,7,0,0,7,0,0
FALSE,2020-07-18,London,8,0,1,8,0,1,8,0,1
FALSE,2020-07-18,Midlands,25,0,0,25,0,0,25,0,0
FALSE,2020-07-18,North East and Yorkshire,27,1,0,27,1,0,27,1,0
FALSE,2020-07-18,North West,27,0,0,27,0,0,27,0,0
FALSE,2020-07-18,South East,13,0,0,13,0,0,13,0,0
FALSE,2020-07-19,East of England,3,0,0,3,0,0,3,0,0
FALSE,2020-07-19,London,5,0,0,5,0,0,5,0,0
FALSE,2020-07-19,Midlands,25,0,0,25,0,0,25,0,0
FALSE,2020-07-19,North East and Yorkshire,27,0,0,27,0,0,27,0,0
FALSE,2020-07-19,North West,32,0,0,32,0,0,32,0,0
FALSE,2020-07-19,South East,7,0,0,7,0,0,7,0,0
FALSE,2020-07-19,South West,3,0,0,3,0,0,3,0,0
FALSE,2020-07-20,East of England,10,0,0,10,0,0,10,0,0
FALSE,2020-07-20,London,21,1,0,21,1,0,21,1,0
FALSE,2020-07-20,Midlands,34,0,0,34,0,0,34,0,0
FALSE,2020-07-20,North East and Yorkshire,39,0,0,39,0,0,39,0,0
FALSE,2020-07-20,North West,47,0,0,47,0,0,47,0,0
FALSE,2020-07-20,South East,11,0,0,11,0,0,11,0,0
FALSE,2020-07-20,South West,1,0,0,1,0,0,1,0,0
FALSE,2020-07-21,East of England,8,0,0,8,0,0,8,0,0
FALSE,2020-07-21,London,15,0,0,15,0,0,15,0,0
FALSE,2020-07-21,Midlands,29,0,0,29,0,0,29,0,0
FALSE,2020-07-21,North East and Yorkshire,27,1,0,28,0,0,27,0,1
FALSE,2020-07-21,North West,40,0,0,40,0,0,40,0,0
FALSE,2020-07-21,South East,13,0,1,13,0,1,13,0,1
FALSE,2020-07-21,South West,6,0,1,6,0,1,6,0,1
FALSE,2020-07-22,East of England,9,0,0,9,0,0,9,0,0
FALSE,2020-07-22,London,17,0,0,17,0,0,17,0,0
FALSE,2020-07-22,Midlands,36,0,0,36,0,0,36,0,0
FALSE,2020-07-22,North East and Yorkshire,38,1,0,38,1,0,38,1,0
FALSE,2020-07-22,North West,73,1,3,73,1,3,73,1,3
FALSE,2020-07-22,South East,15,0,0,15,0,0,15,0,0
FALSE,2020-07-22,South West,4,0,0,4,0,0,4,0,0
FALSE,2020-07-23,East of England,11,0,0,11,0,0,11,0,0
FALSE,2020-07-23,London,16,1,0,17,0,0,16,0,1
FALSE,2020-07-23,Midlands,35,0,0,35,0,0,35,0,0
FALSE,2020-07-23,North East and Yorkshire,26,1,0,26,1,0,26,1,0
FALSE,2020-07-23,North West,66,0,0,66,0,0,66,0,0
FALSE,2020-07-23,South East,9,0,0,9,0,0,9,0,0
FALSE,2020-07-23,South West,9,0,0,9,0,0,9,0,0
FALSE,2020-07-24,East of England,14,0,0,14,0,0,14,0,0
FALSE,2020-07-24,London,16,0,0,16,0,0,16,0,0
FALSE,2020-07-24,Midlands,35,0,0,35,0,0,35,0,0
FALSE,2020-07-24,North East and Yorkshire,36,1,0,36,1,0,36,1,0
FALSE,2020-07-24,North West,52,0,0,52,0,0,52,0,0
FALSE,2020-07-24,South East,14,0,0,14,0,0,14,0,0
FALSE,2020-07-24,South West,6,0,0,6,0,0,6,0,0
FALSE,2020-07-25,East of England,8,0,0,8,0,0,8,0,0
FALSE,2020-07-25,London,18,0,0,18,0,0,18,0,0
FALSE,2020-07-25,Midlands,28,1,0,29,0,0,28,0,1
FALSE,2020-07-25,North East and Yorkshire,27,0,0,27,0,0,27,0,0
FALSE,2020-07-25,North West,40,0,0,40,0,0,40,0,0
FALSE,2020-07-25,South East,7,0,0,7,0,0,7,0,0
FALSE,2020-07-25,South West,3,0,0,3,0,0,3,0,0
FALSE,2020-07-26,East of England,8,0,0,8,0,0,8,0,0
FALSE,2020-07-26,London,14,0,0,14,0,0,14,0,0
FALSE,2020-07-26,Midlands,21,0,0,21,0,0,21,0,0
FALSE,2020-07-26,North East and Yorkshire,35,0,0,35,0,0,35,0,0
FALSE,2020-07-26,North West,43,2,0,43,2,0,43,2,0
FALSE,2020-07-26,South East,6,0,0,6,0,0,6,0,0
FALSE,2020-07-26,South West,5,0,0,5,0,0,5,0,0
FALSE,2020-07-27,East of England,13,0,0,13,0,0,13,0,0
FALSE,2020-07-27,London,16,0,0,16,0,0,16,0,0
FALSE,2020-07-27,Midlands,38,0,0,38,0,0,38,0,0
FALSE,2020-07-27,North East and Yorkshire,45,1,0,45,1,0,45,0,1
FALSE,2020-07-27,North West,51,2,0,52,1,0,51,1,1
FALSE,2020-07-27,South East,14,0,1,14,0,1,14,0,1
FALSE,2020-07-27,South West,11,0,0,11,0,0,11,0,0
FALSE,2020-07-28,East of England,13,0,0,13,0,0,13,0,0
FALSE,2020-07-28,London,24,0,1,24,0,1,24,0,1
FALSE,2020-07-28,Midlands,48,0,1,48,0,1,48,0,1
FALSE,2020-07-28,North East and Yorkshire,44,0,0,44,0,0,44,0,0
FALSE,2020-07-28,North West,57,0,0,57,0,0,57,0,0
FALSE,2020-07-28,South East,9,0,0,9,0,0,9,0,0
FALSE,2020-07-28,South West,10,0,0,10,0,0,10,0,0
FALSE,2020-07-29,East of England,2,0,0,2,0,0,2,0,0
FALSE,2020-07-29,London,16,0,0,16,0,0,16,0,0
FALSE,2020-07-29,Midlands,37,1,0,37,1,0,37,1,0
FALSE,2020-07-29,North East and Yorkshire,54,0,0,54,0,0,54,0,0
FALSE,2020-07-29,North West,73,1,2,73,1,2,73,1,2
FALSE,2020-07-29,South East,12,0,0,12,0,0,12,0,0
FALSE,2020-07-29,South West,10,0,0,10,0,0,10,0,0
FALSE,2020-07-30,East of England,7,0,0,7,0,0,7,0,0
FALSE,2020-07-30,London,20,0,1,20,0,1,20,0,1
FALSE,2020-07-30,Midlands,39,0,0,39,0,0,39,0,0
FALSE,2020-07-30,North East and Yorkshire,41,0,0,41,0,0,41,0,0
FALSE,2020-07-30,North West,66,0,0,66,0,0,66,0,0
FALSE,2020-07-30,South East,11,0,0,11,0,0,11,0,0
FALSE,2020-07-30,South West,15,0,0,15,0,0,15,0,0
FALSE,2020-07-31,East of England,6,0,0,6,0,0,6,0,0
FALSE,2020-07-31,London,13,0,0,13,0,0,13,0,0
FALSE,2020-07-31,Midlands,35,0,0,35,0,0,35,0,0
FALSE,2020-07-31,North East and Yorkshire,27,0,0,27,0,0,27,0,0
FALSE,2020-07-31,North West,44,0,0,44,0,0,44,0,0
FALSE,2020-07-31,South East,5,0,0,5,0,0,5,0,0
FALSE,2020-07-31,South West,7,0,0,7,0,0,7,0,0
FALSE,2020-08-01,East of England,5,0,0,5,0,0,5,0,0
FALSE,2020-08-01,London,13,0,0,13,0,0,13,0,0
FALSE,2020-08-01,Midlands,37,0,0,37,0,0,37,0,0
FALSE,2020-08-01,North East and Yorkshire,25,0,0,25,0,0,25,0,0
FALSE,2020-08-01,North West,36,1,0,36,1,0,36,1,0
FALSE,2020-08-01,South East,6,0,0,6,0,0,6,0,0
FALSE,2020-08-01,South West,3,1,0,3,1,0,3,1,0
FALSE,2020-08-02,East of England,13,1,0,14,0,0,13,0,1
FALSE,2020-08-02,London,28,0,0,28,0,0,28,0,0
FALSE,2020-08-02,Midlands,25,1,0,26,0,0,25,0,1
FALSE,2020-08-02,North East and Yorkshire,34,1,0,34,1,0,34,1,0
FALSE,2020-08-02,North West,50,1,0,50,1,0,50,1,0
FALSE,2020-08-02,South East,2,0,0,2,0,0,2,0,0
FALSE,2020-08-02,South West,4,0,0,4,0,0,4,0,0
FALSE,2020-08-03,East of England,20,0,0,20,0,0,20,0,0
FALSE,2020-08-03,London,26,0,0,26,0,0,26,0,0
FALSE,2020-08-03,Midlands,37,0,0,37,0,0,37,0,0
FALSE,2020-08-03,North East and Yorkshire,39,0,0,39,0,0,39,0,0
FALSE,2020-08-03,North West,74,0,0,74,0,0,74,0,0
FALSE,2020-08-03,South East,8,0,0,8,0,0,8,0,0
FALSE,2020-08-03,South West,7,0,0,7,0,0,7,0,0
FALSE,2020-08-04,East of England,13,0,1,13,0,1,13,0,1
FALSE,2020-08-04,London,26,0,0,26,0,0,26,0,0
FALSE,2020-08-04,Midlands,28,0,1,28,0,1,28,0,1
FALSE,2020-08-04,North East and Yorkshire,43,0,0,43,0,0,43,0,0
FALSE,2020-08-04,North West,79,0,0,79,0,0,79,0,0
FALSE,2020-08-04,South East,10,0,0,10,0,0,10,0,0
